vin,model,defect_score,timestamp,plant,trim,engine_type,production_date,shift,torque_nm,qc_score,test_pass,defects_count,defect_type,warranty_claim,supplier_code,batch_id,operator_id
"VIN_000139","Beta","0.039493335328714255","2026-03-26T10:39:13.021Z","Birmingham","Premium","Diesel","2026-01-11T10:39:13.022Z","Day","6.1635","2.1420000000000003","false","1.6800000000000002","Electrical","true","SUP_H","BATCH_0015","OP_1024"
"VIN_000031","Beta","1.4199999999999993","2026-05-17T10:39:13.020Z","Birmingham","Sport","Diesel","2026-01-30T10:39:13.022Z","Night","2.87","9.34","true","9.28","Paint","true","SUP_E","BATCH_0000","OP_1023"
"VIN_000142","Beta","0.04050666467128442","2026-02-11T10:39:13.022Z","Solihull","Premium","Hybrid","2026-01-30T10:39:13.022Z","Night","7.1535","0.08549999999999999","false","1.387","Electrical","false","SUP_F","BATCH_0000","OP_1008"
"VIN_000083","Beta","10.504973797743297","2026-02-27T10:39:13.022Z","Solihull","Base","Petrol","2026-03-25T10:39:13.021Z","Afternoon","5.5440000000000005","6.279000000000001","true","1.7115","Paint","true","SUP_D","BATCH_0015","OP_1009"
"VIN_000050","Beta","4.5373624910536945","2026-02-28T10:39:13.022Z","Oxford","Luxury","Hybrid","2026-02-20T10:39:13.022Z","Night","5.55","7.62","true","0.23","Weld","false","SUP_C","BATCH_0002","OP_1006"
"VIN_000046","Beta","2.6126350734820343","2026-04-22T10:39:13.021Z","Oxford","Sport","EV","2026-02-27T10:39:13.022Z","Day","9.481","5.1775","false","5.814","Electrical","true","SUP_C","BATCH_0000","OP_1029"
"VIN_000134","Delta","8.98925570504585","2026-05-20T10:39:13.020Z","Solihull","Base","Petrol","2026-01-19T10:39:13.022Z","Day","0.5775000000000001","0.5984999999999999","true","9.3135","Electrical","true","SUP_E","BATCH_0000","OP_1016"
"VIN_000164","Beta","5.173690942118574","2026-02-04T10:39:13.022Z","Birmingham","Luxury","Petrol","2026-05-23T10:39:13.020Z","Afternoon","2.44","9.47","false","7.64","None","true","SUP_D","BATCH_0017","OP_1018"
"VIN_000090","Delta","6.456410264855515","2026-01-22T10:39:13.022Z","Oxford","Sport","EV","2026-05-17T10:39:13.020Z","Day","4.845","1.5484999999999998","true","9.462","Electrical","false","SUP_D","BATCH_0011","OP_1023"
"VIN_000169","Beta","8.616386558510039","2026-04-24T10:39:13.021Z","Oxford","Premium","Diesel","2026-02-24T10:39:13.022Z","Afternoon","1.4805","10.4265","false","7.444500000000001","Assembly","false","SUP_I","BATCH_0019","OP_1015"
"VIN_000116","Delta","4.2880965410493195","2026-03-20T10:39:13.021Z","Solihull","Base","Diesel","2026-04-22T10:39:13.021Z","Night","0.18","7.54","true","9.36","Paint","true","SUP_D","BATCH_0016","OP_1026"
"VIN_000092","Alpha","4.826021130325903","2026-03-04T10:39:13.022Z","Solihull","Sport","Petrol","2026-03-28T10:39:13.021Z","Day","2.9924999999999997","0.7789999999999999","true","9.462","None","false","SUP_E","BATCH_0002","OP_1049"
"VIN_000164","Alpha","5.259145745014574","2026-04-20T10:39:13.021Z","Swindon","Luxury","Hybrid","2026-01-25T10:39:13.022Z","Afternoon","2.184","0.0945","true","7.308","None","false","SUP_I","BATCH_0002","OP_1017"
"VIN_000158","Gamma","2.919960534568565","2026-02-20T10:39:13.022Z","Solihull","Luxury","Hybrid","2026-03-15T10:39:13.021Z","Afternoon","0.29","0.09","false","1.84","None","true","SUP_E","BATCH_0013","OP_1044"
"VIN_000060","Beta","0.05796053456856544","2026-02-25T10:39:13.022Z","Oxford","Luxury","Diesel","2026-04-13T10:39:13.021Z","Night","9.481","4.607499999999999","false","6.213","Weld","true","SUP_I","BATCH_0007","OP_1031"
"VIN_000164","Alpha","2.2246457450145742","2026-04-17T10:39:13.021Z","Solihull","Luxury","Diesel","2026-02-17T10:39:13.022Z","Day","4.41","4.494000000000001","true","10.458000000000002","None","true","SUP_A","BATCH_0005","OP_1014"
"VIN_000138","Alpha","2.6090211303259028","2026-01-01T10:39:13.023Z","Birmingham","Luxury","EV","2026-04-13T10:39:13.021Z","Night","2.35","9.11","false","7.97","None","false","SUP_C","BATCH_0018","OP_1033"
"VIN_000110","Gamma","8.39709654104932","2025-11-14T10:39:13.023Z","Oxford","Sport","Petrol","2025-11-16T10:39:13.023Z","Day","4.8165000000000004","0.1425","false","0.2185","Weld","false","SUP_I","BATCH_0016","OP_1016"
"VIN_000045","Beta","10.51688655851004","2025-12-17T10:39:13.023Z","Solihull","Sport","EV","2026-01-26T10:39:13.022Z","Afternoon","7.9065","0.0945","false","10.458000000000002","None","false","SUP_C","BATCH_0003","OP_1015"
"VIN_000160","Alpha","2.8254102648555164","2025-12-20T10:39:13.023Z","Birmingham","Base","Petrol","2026-02-18T10:39:13.022Z","Afternoon","3.39","9.93","false","9.96","Assembly","false","SUP_D","BATCH_0014","OP_1024"
"VIN_000061","Alpha","0.05169094211857497","2026-05-05T10:39:13.020Z","Oxford","Luxury","EV","2026-03-21T10:39:13.021Z","Day","0.17099999999999999","2.432","true","0.2185","Electrical","false","SUP_C","BATCH_0010","OP_1009"
"VIN_000070","Gamma","3.00425570504585","2026-04-20T10:39:13.021Z","Birmingham","Base","Hybrid","2026-01-24T10:39:13.022Z","Night","7.434","0.0945","false","5.0295000000000005","Weld","false","SUP_J","BATCH_0013","OP_1039"
"VIN_000019","Delta","5.489635073482036","2026-03-20T10:39:13.021Z","Swindon","Luxury","Hybrid","2025-12-04T10:39:13.023Z","Night","3.85","5.26","true","4.46","None","false","SUP_J","BATCH_0007","OP_1022"
"VIN_000163","Beta","1.2613624910536936","2025-11-25T10:39:13.023Z","Birmingham","Base","Diesel","2025-11-20T10:39:13.023Z","Day","5.9944999999999995","5.044499999999999","false","6.5645","Electrical","true","SUP_B","BATCH_0019","OP_1001"
"VIN_000100","Gamma","0.0469737977432982","2026-02-27T10:39:13.022Z","Swindon","Luxury","Diesel","2026-01-23T10:39:13.022Z","Day","8.001000000000001","9.429","true","1.2389999999999999","None","true","SUP_I","BATCH_0008","OP_1023"
"VIN_000136","Alpha","1.872506664671286","2025-11-11T10:39:13.023Z","Swindon","Sport","Hybrid","2026-02-28T10:39:13.022Z","Day","5.35","7.96","true","0.23","Electrical","false","SUP_F","BATCH_0003","OP_1037"
"VIN_000150","Alpha","6.118000000000001","2026-04-29T10:39:13.021Z","Solihull","Luxury","Petrol","2026-05-18T10:39:13.020Z","Night","0.17099999999999999","3.686","false","4.8069999999999995","None","true","SUP_H","BATCH_0011","OP_1038"
"VIN_000040","Beta","8.071993335328717","2025-11-26T10:39:13.023Z","Oxford","Base","Petrol","2025-12-03T10:39:13.023Z","Day","5.628000000000001","5.6805","false","2.94","Paint","true","SUP_B","BATCH_0000","OP_1006"
"VIN_000161","Beta","5.095026202256703","2026-04-08T10:39:13.021Z","Oxford","Luxury","EV","2026-02-07T10:39:13.022Z","Day","9.98","8.63","true","3.86","Assembly","true","SUP_J","BATCH_0000","OP_1018"
"VIN_000145","Delta","9.492637508946306","2026-03-26T10:39:13.021Z","Solihull","Premium","Diesel","2026-02-13T10:39:13.022Z","Night","7.865999999999999","9.433499999999999","true","0.2185","Assembly","true","SUP_C","BATCH_0011","OP_1029"
"VIN_000129","Beta","0.620364926517966","2026-02-03T10:39:13.022Z","Birmingham","Luxury","EV","2025-12-21T10:39:13.023Z","Day","4.483499999999999","3.7380000000000004","true","7.0875","Assembly","false","SUP_B","BATCH_0004","OP_1003"
"VIN_000147","Alpha","9.058244294954152","2026-04-30T10:39:13.021Z","Solihull","Base","Petrol","2026-02-16T10:39:13.022Z","Night","1.04","5.65","true","2.03","Weld","true","SUP_D","BATCH_0018","OP_1011"
"VIN_000027","Delta","7.709809057881427","2026-05-12T10:39:13.020Z","Oxford","Premium","Diesel","2025-11-07T10:39:13.023Z","Afternoon","2.166","0.08549999999999999","true","3.154","None","true","SUP_A","BATCH_0000","OP_1029"
"VIN_000083","Gamma","5.644089735144484","2026-02-27T10:39:13.022Z","Swindon","Premium","Hybrid","2025-12-15T10:39:13.023Z","Day","0.189","10.4265","true","9.502500000000001","Electrical","false","SUP_B","BATCH_0013","OP_1028"
"VIN_000092","Gamma","4.05311344148996","2026-04-13T10:39:13.021Z","Solihull","Premium","EV","2026-05-12T10:39:13.020Z","Afternoon","7.58","2.69","false","0.23","Paint","false","SUP_H","BATCH_0002","OP_1002"
"VIN_000022","Delta","7.895403458950679","2026-03-08T10:39:13.021Z","Swindon","Luxury","EV","2025-12-16T10:39:13.023Z","Night","8.987","6.2604999999999995","false","4.3415","Weld","false","SUP_D","BATCH_0013","OP_1014"
"VIN_000066","Beta","10.480978869674097","2026-03-30T10:39:13.021Z","Swindon","Premium","Petrol","2026-04-21T10:39:13.021Z","Afternoon","10.479000000000001","5.1450000000000005","false","7.1925","Paint","true","SUP_A","BATCH_0009","OP_1030"
"VIN_000021","Beta","7.090354254985427","2026-05-17T10:39:13.020Z","Swindon","Luxury","Hybrid","2026-05-04T10:39:13.020Z","Day","0.18","9.93","true","1.93","Paint","false","SUP_E","BATCH_0019","OP_1034"
"VIN_000069","Alpha","6.259539465431434","2025-12-19T10:39:13.023Z","Oxford","Luxury","EV","2025-12-24T10:39:13.023Z","Night","4.047","9.433499999999999","true","8.5975","Electrical","true","SUP_B","BATCH_0002","OP_1004"
"VIN_000053","Beta","7.340539465431434","2026-03-27T10:39:13.021Z","Solihull","Luxury","Diesel","2026-02-21T10:39:13.022Z","Afternoon","4.483499999999999","1.2705","false","3.3600000000000003","None","true","SUP_J","BATCH_0009","OP_1035"
"VIN_000134","Beta","7.5803542549854255","2025-12-08T10:39:13.023Z","Birmingham","Base","Hybrid","2026-05-16T10:39:13.020Z","Night","6.9","0.09","false","0.23","Weld","false","SUP_E","BATCH_0002","OP_1019"
"VIN_000007","Gamma","1.1019788696740969","2026-01-21T10:39:13.022Z","Solihull","Sport","EV","2025-12-24T10:39:13.023Z","Night","1.9664999999999997","9.433499999999999","true","8.2745","None","false","SUP_G","BATCH_0011","OP_1013"
"VIN_000179","Alpha","10.45040345895068","2026-02-26T10:39:13.022Z","Birmingham","Premium","Petrol","2025-11-24T10:39:13.023Z","Afternoon","4.074","0.9765000000000001","true","6.2685","Assembly","true","SUP_A","BATCH_0016","OP_1018"
"VIN_000035","Delta","4.993113441489959","2025-11-29T10:39:13.023Z","Swindon","Sport","Hybrid","2026-03-16T10:39:13.021Z","Night","6.99","1.06","false","7.77","Assembly","true","SUP_G","BATCH_0018","OP_1008"
"VIN_000169","Gamma","2.3215897351444834","2026-04-28T10:39:13.021Z","Oxford","Sport","Petrol","2025-12-01T10:39:13.023Z","Day","6.973","3.42","false","3.8379999999999996","Electrical","true","SUP_D","BATCH_0004","OP_1047"
"VIN_000043","Beta","3.2518090578814247","2025-12-11T10:39:13.023Z","Swindon","Luxury","EV","2026-04-03T10:39:13.021Z","Afternoon","3.591","6.415500000000001","true","3.7590000000000003","None","false","SUP_F","BATCH_0004","OP_1032"
"VIN_000049","Alpha","5.36824429495415","2025-12-11T10:39:13.023Z","Birmingham","Luxury","Petrol","2026-04-10T10:39:13.021Z","Day","2.02","6.36","false","2.48","Weld","false","SUP_H","BATCH_0011","OP_1006"
"VIN_000104","Gamma","0.028364926517966276","2026-01-14T10:39:13.022Z","Solihull","Sport","Petrol","2025-11-29T10:39:13.023Z","Day","0.17099999999999999","9.433499999999999","false","4.9399999999999995","Weld","false","SUP_B","BATCH_0006","OP_1003"
"VIN_000055","Alpha","9.012137508946306","2026-02-24T10:39:13.022Z","Solihull","Sport","Petrol","2026-02-25T10:39:13.022Z","Day","2.2365","3.0345000000000004","false","2.1525","Electrical","false","SUP_J","BATCH_0014","OP_1021"
"VIN_000028","Alpha","0.0350262022567016","2026-03-30T10:39:13.021Z","Oxford","Luxury","EV","2025-11-06T10:39:13.023Z","Night","4.23","8.8","false","6.24","Paint","false","SUP_C","BATCH_0018","OP_1027"
"VIN_000069","Beta","0.03549333532871383","2025-12-04T10:39:13.023Z","Oxford","Premium","EV","2026-01-18T10:39:13.022Z","Day","4.8355","6.6025","true","7.694999999999999","None","true","SUP_D","BATCH_0007","OP_1030"
"VIN_000088","Delta","6.4365","2026-05-22T10:39:13.020Z","Swindon","Sport","Hybrid","2026-01-23T10:39:13.022Z","Day","4.053","1.4070000000000003","false","6.2895","Assembly","true","SUP_B","BATCH_0009","OP_1021"
"VIN_000076","Gamma","3.322506664671284","2026-02-21T10:39:13.022Z","Birmingham","Premium","Diesel","2026-05-08T10:39:13.020Z","Afternoon","2.07","0.09","true","6.42","Paint","true","SUP_C","BATCH_0012","OP_1003"
"VIN_000092","Delta","5.980473797743295","2026-01-10T10:39:13.022Z","Birmingham","Sport","Diesel","2025-12-28T10:39:13.023Z","Afternoon","7.4005","4.389","false","0.7789999999999999","Assembly","true","SUP_G","BATCH_0011","OP_1018"
"VIN_000009","Beta","0.04936249105369395","2026-02-26T10:39:13.022Z","Solihull","Base","EV","2025-12-07T10:39:13.023Z","Afternoon","2.2680000000000002","7.8435","true","2.184","Assembly","false","SUP_H","BATCH_0013","OP_1019"
"VIN_000101","Delta","4.059635073482034","2026-01-31T10:39:13.022Z","Oxford","Base","Petrol","2026-03-30T10:39:13.021Z","Afternoon","3.57","9.93","true","9.29","None","true","SUP_B","BATCH_0014","OP_1011"
"VIN_000143","Alpha","8.913255705045847","2025-12-09T10:39:13.023Z","Oxford","Base","EV","2025-12-04T10:39:13.023Z","Day","5.909","6.3365","false","4.161","Weld","true","SUP_C","BATCH_0015","OP_1040"
"VIN_000067","Beta","1.0741909421185736","2025-11-20T10:39:13.023Z","Solihull","Premium","Hybrid","2026-04-19T10:39:13.021Z","Night","3.1395000000000004","0.0945","true","3.4965","Weld","true","SUP_C","BATCH_0006","OP_1034"
"VIN_000019","Beta","0.05541026485551493","2026-03-16T10:39:13.021Z","Solihull","Luxury","Diesel","2025-12-04T10:39:13.023Z","Afternoon","1.3","0.92","false","1.19","Assembly","false","SUP_F","BATCH_0015","OP_1033"
"VIN_000114","Alpha","7.18938655851004","2026-01-25T10:39:13.022Z","Birmingham","Premium","Petrol","2026-03-24T10:39:13.021Z","Day","7.486","9.433499999999999","true","3.1254999999999997","Assembly","false","SUP_F","BATCH_0003","OP_1015"
"VIN_000076","Gamma","9.65709654104932","2026-03-01T10:39:13.022Z","Swindon","Luxury","Hybrid","2026-03-06T10:39:13.022Z","Day","3.297","7.182","false","6.4785","Paint","false","SUP_G","BATCH_0004","OP_1003"
"VIN_000006","Alpha","0.05902113032590313","2026-01-03T10:39:13.023Z","Oxford","Base","Petrol","2026-03-03T10:39:13.022Z","Night","5.38","8.41","true","0.23","Electrical","true","SUP_G","BATCH_0005","OP_1025"
"VIN_000196","Alpha","4.7791457450145725","2026-04-22T10:39:13.021Z","Solihull","Luxury","EV","2026-05-11T10:39:13.020Z","Night","1.026","9.433499999999999","false","5.301","Electrical","true","SUP_C","BATCH_0018","OP_1006"
"VIN_000003","Gamma","8.335960534568565","2026-01-25T10:39:13.022Z","Solihull","Sport","Diesel","2026-05-22T10:39:13.020Z","Night","0.189","1.596","false","7.497","None","true","SUP_D","BATCH_0005","OP_1047"
"VIN_000036","Gamma","7.319960534568565","2026-04-20T10:39:13.021Z","Birmingham","Luxury","Petrol","2026-02-18T10:39:13.022Z","Afternoon","8.77","2.62","true","0.23","Paint","false","SUP_A","BATCH_0000","OP_1019"
"VIN_000135","Beta","6.014145745014573","2026-03-31T10:39:13.021Z","Swindon","Base","Petrol","2026-02-03T10:39:13.022Z","Afternoon","7.5525","8.379","false","6.118","Assembly","false","SUP_E","BATCH_0012","OP_1010"
"VIN_000008","Alpha","4.691521130325904","2026-01-07T10:39:13.023Z","Swindon","Luxury","EV","2025-12-05T10:39:13.023Z","Day","1.4175000000000002","5.0715","false","1.1864999999999999","Weld","true","SUP_C","BATCH_0018","OP_1002"
"VIN_000192","Gamma","1.878096541049321","2025-12-23T10:39:13.023Z","Oxford","Premium","EV","2026-03-23T10:39:13.021Z","Night","4","3.91","false","7.72","Paint","true","SUP_G","BATCH_0012","OP_1000"
"VIN_000016","Beta","8.500386558510039","2026-02-03T10:39:13.022Z","Oxford","Luxury","Diesel","2026-03-23T10:39:13.021Z","Afternoon","3.4865","2.5745","false","3.7145","None","true","SUP_J","BATCH_0008","OP_1012"
"VIN_000015","Alpha","2.692910264855516","2026-01-03T10:39:13.023Z","Swindon","Sport","Hybrid","2026-01-08T10:39:13.023Z","Day","3.465","5.5545","true","5.019","Weld","true","SUP_G","BATCH_0016","OP_1016"
"VIN_000156","Beta","6.123690942118576","2026-02-21T10:39:13.022Z","Swindon","Premium","Petrol","2026-03-16T10:39:13.021Z","Night","5.51","0.09","false","2.38","None","false","SUP_G","BATCH_0007","OP_1033"
"VIN_000098","Beta","5.13225570504585","2025-11-20T10:39:13.023Z","Swindon","Luxury","Diesel","2026-02-03T10:39:13.022Z","Night","1.6435","7.7615","false","8.2175","Weld","true","SUP_A","BATCH_0005","OP_1026"
"VIN_000052","Gamma","2.109635073482034","2026-05-01T10:39:13.021Z","Solihull","Sport","Hybrid","2025-12-25T10:39:13.023Z","Afternoon","8.715000000000002","0.4305","true","2.184","Weld","false","SUP_I","BATCH_0018","OP_1035"
"VIN_000007","Beta","10.007362491053694","2025-12-30T10:39:13.023Z","Swindon","Luxury","Diesel","2026-03-21T10:39:13.021Z","Day","0.18","3.83","true","2.75","None","false","SUP_E","BATCH_0006","OP_1044"
"VIN_000051","Alpha","6.227473797743298","2025-11-25T10:39:13.023Z","Swindon","Luxury","Petrol","2026-01-16T10:39:13.022Z","Day","7.087","2.4225","false","5.9185","None","false","SUP_C","BATCH_0017","OP_1019"
"VIN_000090","Delta","0.04450666467128639","2026-03-16T10:39:13.021Z","Swindon","Base","Hybrid","2026-01-16T10:39:13.022Z","Night","2.5515000000000003","9.8595","false","8.137500000000001","Assembly","false","SUP_H","BATCH_0008","OP_1028"
"VIN_000075","Gamma","6.950000000000001","2026-05-04T10:39:13.020Z","Birmingham","Sport","EV","2026-03-24T10:39:13.021Z","Afternoon","0.18","6.6","false","4.11","None","false","SUP_J","BATCH_0003","OP_1045"
"VIN_000182","Gamma","4.1964933353287135","2025-11-24T10:39:13.023Z","Swindon","Base","Hybrid","2026-05-04T10:39:13.020Z","Night","6.403","0.08549999999999999","true","9.462","Paint","false","SUP_G","BATCH_0009","OP_1022"
"VIN_000136","Alpha","3.785526202256702","2026-02-22T10:39:13.022Z","Solihull","Sport","Hybrid","2026-04-27T10:39:13.021Z","Afternoon","2.1315","9.0405","true","4.7459999999999996","Paint","true","SUP_E","BATCH_0015","OP_1001"
"VIN_000197","Gamma","1.4226375089463061","2026-02-08T10:39:13.022Z","Swindon","Base","Hybrid","2026-02-22T10:39:13.022Z","Afternoon","7.38","0.47","true","5.38","Weld","true","SUP_G","BATCH_0014","OP_1047"
"VIN_000159","Alpha","0.028364926517966398","2026-05-06T10:39:13.020Z","Oxford","Base","Petrol","2026-04-03T10:39:13.021Z","Night","9.481","6.137","false","1.292","Paint","false","SUP_J","BATCH_0017","OP_1020"
"VIN_000086","Beta","2.7182442949541525","2025-12-18T10:39:13.023Z","Swindon","Luxury","EV","2026-03-12T10:39:13.021Z","Afternoon","7.035","0.0945","false","5.817","None","false","SUP_J","BATCH_0015","OP_1026"
"VIN_000068","Alpha","0.026309057881426626","2026-02-08T10:39:13.022Z","Oxford","Base","Diesel","2026-05-22T10:39:13.020Z","Afternoon","8.89","3.98","false","9.47","Weld","false","SUP_I","BATCH_0005","OP_1003"
"VIN_000057","Alpha","5.228589735144485","2026-04-13T10:39:13.021Z","Oxford","Base","Hybrid","2026-02-21T10:39:13.022Z","Afternoon","0.7789999999999999","4.094499999999999","true","0.2185","Paint","true","SUP_G","BATCH_0009","OP_1009"
"VIN_000045","Delta","5.19111344148996","2025-11-13T10:39:13.023Z","Birmingham","Sport","Diesel","2026-03-02T10:39:13.022Z","Day","1.9425000000000001","4.3260000000000005","true","4.7145","Assembly","false","SUP_A","BATCH_0015","OP_1049"
"VIN_000125","Delta","7.081903458950679","2026-01-02T10:39:13.023Z","Swindon","Luxury","Petrol","2025-11-17T10:39:13.023Z","Day","7.36","0.09","true","1.19","Assembly","false","SUP_H","BATCH_0011","OP_1040"
"VIN_000176","Delta","9.480978869674097","2026-04-07T10:39:13.021Z","Swindon","Base","Diesel","2026-01-28T10:39:13.022Z","Afternoon","0.17099999999999999","3.344","false","6.982499999999999","None","false","SUP_J","BATCH_0019","OP_1027"
"VIN_000108","Gamma","9.682354254985427","2025-12-21T10:39:13.023Z","Birmingham","Premium","EV","2026-01-14T10:39:13.022Z","Night","8.883000000000001","8.966999999999999","false","3.024","Weld","true","SUP_E","BATCH_0012","OP_1002"
"VIN_000091","Alpha","9.980039465431435","2026-04-17T10:39:13.021Z","Oxford","Base","Diesel","2026-05-19T10:39:13.020Z","Afternoon","1.64","1.85","true","9.53","Assembly","false","SUP_D","BATCH_0003","OP_1048"
"VIN_000017","Beta","6.278539465431434","2026-05-19T10:39:13.020Z","Oxford","Base","EV","2026-02-28T10:39:13.022Z","Day","7.201","5.2155","true","7.5525","Weld","false","SUP_J","BATCH_0005","OP_1013"
"VIN_000151","Delta","5.177854254985427","2026-05-11T10:39:13.020Z","Birmingham","Luxury","EV","2025-12-03T10:39:13.023Z","Day","8.137500000000001","6.300000000000001","true","5.397","Assembly","true","SUP_D","BATCH_0017","OP_1034"
"VIN_000133","Alpha","4.680978869674097","2025-11-26T10:39:13.023Z","Swindon","Premium","Hybrid","2025-11-17T10:39:13.023Z","Afternoon","2.11","2.16","false","0.98","Assembly","true","SUP_G","BATCH_0008","OP_1043"
"VIN_000066","Beta","2.3664034589506784","2026-04-17T10:39:13.021Z","Swindon","Premium","Petrol","2025-12-07T10:39:13.023Z","Afternoon","3.61","5.928","false","6.858999999999999","Paint","false","SUP_J","BATCH_0013","OP_1015"
"VIN_000109","Gamma","10.483113441489959","2026-05-11T10:39:13.020Z","Solihull","Luxury","Petrol","2026-05-21T10:39:13.020Z","Night","4.263","8.4945","false","5.313","Weld","false","SUP_E","BATCH_0013","OP_1015"
"VIN_000038","Alpha","5.374589735144483","2026-02-14T10:39:13.022Z","Solihull","Base","Petrol","2026-03-10T10:39:13.021Z","Afternoon","6.12","2.85","false","8.86","Paint","false","SUP_J","BATCH_0016","OP_1029"
"VIN_000116","Delta","2.8838090578814257","2025-12-14T10:39:13.023Z","Oxford","Sport","EV","2025-12-31T10:39:13.023Z","Night","0.17099999999999999","9.433499999999999","true","1.3964999999999999","Electrical","true","SUP_B","BATCH_0014","OP_1004"
"VIN_000122","Alpha","7.212244294954152","2025-12-26T10:39:13.023Z","Swindon","Premium","Diesel","2026-04-18T10:39:13.021Z","Day","0.189","7.224","true","10.458000000000002","Paint","true","SUP_C","BATCH_0015","OP_1023"
"VIN_000180","Delta","9.240364926517966","2026-05-22T10:39:13.020Z","Oxford","Premium","Hybrid","2026-03-28T10:39:13.021Z","Afternoon","3.25","8.78","true","0.23","Weld","true","SUP_F","BATCH_0010","OP_1036"
"VIN_000155","Delta","6.851637508946305","2025-11-27T10:39:13.023Z","Oxford","Base","Hybrid","2026-01-05T10:39:13.023Z","Afternoon","1.7289999999999999","4.104","false","2.7929999999999997","None","true","SUP_G","BATCH_0006","OP_1044"
"VIN_000184","Alpha","7.418526202256702","2026-03-24T10:39:13.021Z","Swindon","Luxury","Petrol","2026-05-04T10:39:13.020Z","Afternoon","10.479000000000001","6.636000000000001","false","9.009","Electrical","true","SUP_B","BATCH_0013","OP_1011"
"VIN_000166","Gamma","8.717493335328713","2026-01-17T10:39:13.022Z","Birmingham","Base","Diesel","2025-12-02T10:39:13.023Z","Afternoon","9.98","5.57","true","1.14","Paint","false","SUP_F","BATCH_0001","OP_1016"
"VIN_000039","Beta","4.759499999999997","2026-03-20T10:39:13.021Z","Swindon","Sport","Diesel","2026-01-27T10:39:13.022Z","Afternoon","5.8045","9.433499999999999","true","3.1729999999999996","Electrical","true","SUP_A","BATCH_0016","OP_1040"
"VIN_000039","Alpha","0.9685066646712859","2026-04-06T10:39:13.021Z","Solihull","Sport","Petrol","2025-12-08T10:39:13.023Z","Day","6.027","0.5880000000000001","false","6.1215","Assembly","true","SUP_A","BATCH_0000","OP_1033"
"VIN_000160","Delta","5.944973797743298","2026-04-01T10:39:13.021Z","Solihull","Base","Petrol","2026-01-30T10:39:13.022Z","Day","0.18","2.44","false","0.23","None","false","SUP_E","BATCH_0019","OP_1000"
"VIN_000151","Gamma","3.579362491053693","2026-03-15T10:39:13.021Z","Birmingham","Base","Hybrid","2026-03-20T10:39:13.021Z","Day","5.984999999999999","8.160499999999999","true","1.7005","Paint","true","SUP_J","BATCH_0008","OP_1025"
"VIN_000040","Gamma","10.509635073482034","2026-05-13T10:39:13.020Z","Swindon","Luxury","EV","2026-04-21T10:39:13.021Z","Night","5.365500000000001","0.0945","false","7.518000000000001","Electrical","true","SUP_D","BATCH_0002","OP_1026"
"VIN_000090","Beta","10.011755705045848","2026-05-20T10:39:13.020Z","Oxford","Premium","Petrol","2025-12-24T10:39:13.023Z","Day","0.18","5.23","false","6.1","Weld","false","SUP_B","BATCH_0019","OP_1042"
"VIN_000055","Delta","9.513690942118574","2026-02-12T10:39:13.022Z","Birmingham","Base","EV","2026-04-28T10:39:13.021Z","Night","3.4675","7.22","true","6.821","Assembly","false","SUP_E","BATCH_0003","OP_1011"
"VIN_000022","Delta","0.057410264855516105","2025-11-23T10:39:13.023Z","Solihull","Premium","EV","2026-03-19T10:39:13.021Z","Day","4.83","0.0945","true","6.006","Electrical","true","SUP_I","BATCH_0015","OP_1034"
"VIN_000083","Gamma","6.43688655851004","2026-03-23T10:39:13.021Z","Birmingham","Base","Petrol","2026-02-09T10:39:13.022Z","Day","3.82","2.13","true","3.47","Electrical","false","SUP_F","BATCH_0018","OP_1038"
"VIN_000019","Alpha","6.36409654104932","2026-04-11T10:39:13.021Z","Birmingham","Base","Petrol","2026-02-05T10:39:13.022Z","Afternoon","0.17099999999999999","6.327","false","9.462","Weld","true","SUP_J","BATCH_0015","OP_1016"
"VIN_000020","Gamma","5.720521130325904","2026-01-19T10:39:13.022Z","Oxford","Sport","Diesel","2026-03-23T10:39:13.021Z","Day","6.4575000000000005","6.7095","false","9.4395","Paint","true","SUP_J","BATCH_0011","OP_1040"
"VIN_000019","Beta","0.05964574501457354","2026-05-23T10:39:13.020Z","Birmingham","Luxury","Petrol","2026-04-11T10:39:13.021Z","Night","1.26","2.27","true","5.51","Weld","true","SUP_J","BATCH_0001","OP_1036"
"VIN_000193","Gamma","0.057960534568565286","2026-02-16T10:39:13.022Z","Oxford","Base","Diesel","2025-12-26T10:39:13.023Z","Afternoon","3.8","5.0729999999999995","false","8.36","Assembly","false","SUP_A","BATCH_0016","OP_1016"
"VIN_000076","Alpha","7.390960534568565","2026-03-04T10:39:13.022Z","Solihull","Premium","Diesel","2025-11-27T10:39:13.023Z","Night","1.0185","7.1610000000000005","true","8.421","Paint","true","SUP_F","BATCH_0017","OP_1027"
"VIN_000005","Delta","3.1296457450145736","2026-02-04T10:39:13.022Z","Birmingham","Sport","EV","2026-01-04T10:39:13.023Z","Day","5.88","1.42","true","3.64","Weld","false","SUP_E","BATCH_0015","OP_1029"
"VIN_000110","Alpha","0.4465211303259033","2026-03-21T10:39:13.021Z","Oxford","Base","Petrol","2025-12-10T10:39:13.023Z","Day","5.7475","9.4145","true","3.7809999999999997","None","true","SUP_G","BATCH_0013","OP_1009"
"VIN_000122","Beta","2.0235965410493213","2026-04-25T10:39:13.021Z","Swindon","Premium","Hybrid","2026-04-07T10:39:13.021Z","Night","0.189","3.7275","false","7.7595","None","false","SUP_D","BATCH_0006","OP_1021"
